,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
780,0.1178188408042231,-1.1198271646265685,-0.187015867690713,-0.2919471382570863,0.6425771880603474,-0.5241740546075712,0.783835504049972,0.5357152389825608,0.565277006519261,3,-1.4164286094888077,-0.35135664490133206,0.795119113173028,0.3206708120293579,0.37706407330925723,-0.8794683006940729,-0.13411282590872556,-0.43711321850422674,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.20804793725513207,-0.34690528308846397,0.5921497211981687,0.6767613114047214,0.2950916540335109,-0.3520010284892929,1.1357992396408254,0.33015981596122845,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.1334166899817642,-0.619098273889079,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
862,0.3106751805841837,-1.1198271646265685,0.6036862697893113,0.1059053972762098,-0.08893368489724114,-0.5241740546075712,0.425089473983213,0.004957266245987597,-0.8278152598132058,3,0.5305502242990146,-0.35135664490133206,0.487680156258936,0.16562392257794809,-0.0419366936529889,-0.8794683006940729,-0.13411282590872556,-0.8413472171721436,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.20804793725513207,-0.34690528308846397,-0.9585921495629545,0.30227508171127376,0.2950916540335109,0.017658480219307982,-0.9326098898872236,-1.0961685278209812,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.5080097041613333,1.6500652739221804,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1357,1.4748689390119947,-1.1198271646265685,0.09888480275145635,0.6081141399947012,-0.8204445578548297,0.37221730085603477,0.0011168929952251002,1.1147239365133679,-0.8278152598132058,3,0.7891683577048185,-0.35135664490133206,0.10096766074105303,0.19769770595399794,-0.09699155435512452,-0.8794683006940729,-0.13411282590872556,-0.894461789369895,1.1053195824048596,-0.2440785565857819,-1.0555657250367967,1.2369471115355464,0.13621832007914325,-0.20804793725513207,-0.34690528308846397,0.5921497211981687,-0.3218686344444723,0.2950916540335109,0.11244296963176974,-0.9326098898872236,-1.0961685278209812,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.8826027183409023,1.6500652739221804,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
404,-0.7664980342843768,0.42685357168292587,0.09888480275145635,0.23966531938952704,-0.08893368489724114,-0.5241740546075712,0.783835504049972,0.5357152389825608,-0.8278152598132058,3,-1.4164286094888077,-0.35135664490133206,0.562634555505268,-0.06215167749654207,-1.013117581131707,1.134648084315174,-0.13411282590872556,0.2525322712153923,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.20804793725513207,0.2707553428983133,0.5921497211981687,0.6767613114047214,0.2950916540335109,-0.48943853813736243,-0.9326098898872236,0.6174194203689451,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.5080097041613333,-0.619098273889079,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1270,1.2702530663186218,-0.14940958266220622,0.09888480275145635,1.8321771660674682,0.6425771880603474,0.37221730085603477,0.26202309668014073,-0.28454708251941596,-0.8278152598132058,4,0.9690291411401726,-0.35135664490133206,-0.7281060944053979,0.3868124945155796,0.5697523014469902,0.7162699906517159,-0.13411282590872556,0.1582343609386627,3.0293334009575816,-0.2440785565857819,-2.884795349432907,1.2369471115355464,-3.5927581920874037,-0.20804793725513207,-1.5822265350620184,0.5921497211981687,0.011008014171925621,0.2950916540335109,0.5200162741053553,1.2111106192017806,-1.0961685278209812,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.8826027183409023,1.6500652739221804,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
941,0.496475800616097,0.42685357168292587,0.09888480275145635,-0.08690387765397714,0.6425771880603474,-0.5241740546075712,0.9142886058924299,0.6804674133652626,1.3398141194125184,4,0.8060142857627216,-0.35135664490133206,-0.1409987008595973,0.12339336003224492,-0.2650837553891179,1.2266827551268855,-0.13411282590872556,1.074724884942033,1.1053195824048596,-0.2440785565857819,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.20804793725513207,0.8884159688850906,0.5921497211981687,0.8431996357129203,0.2950916540335109,-0.4088717221367699,-0.9326098898872236,-1.0961685278209812,-0.3951237415359228,7.260563463589459,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.1334166899817642,0.8936774246517606,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
944,0.5035315203641443,-1.1198271646265685,0.09888480275145635,0.8729308092497327,-0.08893368489724114,0.37221730085603477,-0.4228556879927628,-1.2978123031983284,1.5659990739448164,3,0.1604366943798453,2.8677542937345883,0.11649096295155255,-0.0478554654872473,0.5980182164766504,-0.8794683006940729,-0.13411282590872556,-0.223946122266318,-0.8186942361478619,4.03742500495945,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.20804793725513207,0.2707553428983133,0.5921497211981687,-0.8627931884461189,0.2950916540335109,0.23092358139734695,-0.9326098898872236,1.1091066825710356,-0.3951237415359228,-0.1316792379981085,3.5277312944594263,-0.07183766511091898,-0.19627376678315378,-2.0063817608796093,0.8936774246517606,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,-1.4720700090891108,0.16715452352354893,0.09888480275145635,-0.3209204159383416,0.6425771880603474,-1.420565410071177,-1.3034141254293532,-1.6838181015522,1.6052905480587796,3,0.3935666961074173,-0.35135664490133206,0.5693252634076319,0.16562392257794809,0.30841358752864656,1.05663259721715,-0.13411282590872556,0.6946621941292713,-0.8186942361478619,-0.2440785565857819,-1.0555657250367967,1.2369471115355464,1.3792104908013256,-0.20804793725513207,0.2707553428983133,2.142891591959292,-1.154060255985467,-1.056543843657237,-1.119755392730233,-0.9326098898872236,-1.0961685278209812,-0.3951237415359228,-0.1316792379981085,3.362871933668675,-0.07183766511091898,-0.19627376678315378,-0.1334166899817642,-0.619098273889079,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
609,-0.28435718483447525,-1.1198271646265685,-0.28830763731805353,-0.27530509471395603,-1.5519554308124182,-0.5241740546075712,-0.32501586161091944,-1.1530601288156268,1.1733556526545519,3,0.858331508194732,-0.35135664490133206,-0.441961805815019,0.15612066263815133,-0.24357574475138333,-0.8794683006940729,-0.13411282590872556,-1.035879939639577,1.1053195824048596,-0.2440785565857819,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.20804793725513207,-0.9645659090752412,-0.9585921495629545,-0.7379644452149696,-1.056543843657237,-1.0202316788471484,0.6668863121835595,-1.0961685278209812,1.7620759657088678,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.8826027183409023,-0.619098273889079,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1068,0.7951679366167677,1.8345516272881963,-1.4557926580466845,-1.6205482197278018,-0.08893368489724114,-1.420565410071177,0.06634344391645401,-0.5740514312848196,-0.8278152598132058,3,0.8329963012453271,-0.35135664490133206,-0.5401583247813986,0.07717471850519093,0.47121983871613776,1.2780987337300072,-0.13411282590872556,1.6889531179749557,1.1053195824048596,-0.2440785565857819,0.7736638993593138,1.2369471115355464,2.622202661523508,-0.20804793725513207,2.123737220858645,0.5921497211981687,-0.23864947229037278,0.2950916540335109,0.47262402939912446,1.59311578383571,0.30869365434926177,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.1334166899817642,-1.3754861231594988,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
993,0.6187749429155842,0.42685357168292587,0.052978647330997324,-0.06688866918263868,-0.08893368489724114,-0.5241740546075712,1.1099682586561166,1.0182224869249001,-0.8278152598132058,3,-1.4164286094888077,-0.35135664490133206,0.523563035096353,-0.12648909785062126,-1.2399458479505747,1.1282559167279176,-0.13411282590872556,0.10996640435766958,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.20804793725513207,-0.34690528308846397,-0.9585921495629545,1.0928571221752188,0.2950916540335109,0.41575333575164736,-0.9326098898872236,0.5574078010473116,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,0.6157693383773739,-1.3754861231594988,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
888,0.3718247517339273,-1.1198271646265685,1.1065892406345121,1.0638409886224116,1.374088061017936,0.37221730085603477,-0.031496382465389355,-0.7188036056675213,-0.8278152598132058,4,0.5431260725589157,3.329369895604485,0.702523963810844,0.8423163232698598,2.175678424021796,-0.8794683006940729,-0.13411282590872556,1.2981128917514135,1.1053195824048596,-0.2440785565857819,0.7736638993593138,-0.7640975231923183,1.3792104908013256,-0.20804793725513207,0.8884159688850906,0.5921497211981687,-0.363478215521522,0.2950916540335109,0.6858891305771634,0.755908746230506,1.3667810964468747,-0.3951237415359228,-0.1316792379981085,3.5002127546252266,-0.07183766511091898,-0.19627376678315378,1.364955366736512,-0.619098273889079,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
62,-1.5708500855617735,1.4202853905547212,-1.310748465177204,-0.6807158019049634,1.374088061017936,-0.5241740546075712,1.1425815341167311,1.0182224869249001,1.1447206892499084,4,-0.34071920610749223,-0.35135664490133206,0.840962442153975,0.41195806194068113,0.658405614648273,-0.8794683006940729,-0.13411282590872556,-0.16568694625324365,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,-0.7640975231923183,-1.1067738506430391,-0.20804793725513207,-0.34690528308846397,0.5921497211981687,1.1344667032522684,0.2950916540335109,0.036615378101800336,0.9049888444057578,0.708992474774738,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,1.364955366736512,-0.619098273889079,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
281,-1.0557825439543178,-1.1198271646265685,-0.34018557315797937,-0.46539973189221706,-0.08893368489724114,-0.5241740546075712,1.1425815341167311,1.0182224869249001,0.7822302631313532,4,0.8590700453259767,-0.35135664490133206,0.12106275948301978,0.33855613226987774,0.3996194774864473,-0.8794683006940729,-0.13411282590872556,-0.41535273035949233,-0.8186942361478619,-0.2440785565857819,0.7736638993593138,-0.7640975231923183,-1.1067738506430391,-0.20804793725513207,-0.9645659090752412,-0.9585921495629545,1.1344667032522684,0.2950916540335109,0.45366713151663207,-0.9326098898872236,1.1167975149441514,-0.3951237415359228,-0.1316792379981085,-0.2999010801641096,-0.07183766511091898,-0.19627376678315378,-0.5080097041613333,-1.3754861231594988,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
